639,1062
640,1063
333,1064
2,1065
14,1066
222,1067
641,1068
14,1069
642,1070
199,1071
14,1072
643,1073
644,1074
531,1075
376,1076
222,1077
2,1078
378,1079
645,1080
14,1081
14,1082
14,1083
14,1084
2,1085
646,1086
647,1087
222,1088
648,1089
2,1090
155,1091
112,1092
649,1093
14,1094
14,1095
242,1096
650,1097
651,1098
222,1099
652,1100
653,1101
654,1102
655,1103
656,1104
657,1105
658,1106
161,1107
14,1108
659,1109
222,1110
660,1111
661,1112
662,1113
153,1114
14,1115
14,1116
663,1117
14,1118
2,1119
664,1120
222,1121
665,1122
666,1123
666,1124
666,1125
666,1126
666,1127
87,1128
667,1129
668,1130
669,1131
222,1132
14,1133
670,1134
14,1135
433,1136
14,1137
97,1138
222,1139
671,1140
672,1141
673,1142
254,1143
222,1144
674,1145
675,1146
2,1147
676,1148
222,1149
677,1150
419,1151
14,1152
678,1153
441,1154
556,1155
14,1156
679,1157
222,1158
14,1159
14,1160
14,1161
159,1162
680,1163
681,1164
14,1165
682,1166
370,1167
683,1168
222,1169
14,1170
14,1171
14,1172
684,1173
685,1174
686,1175
14,1176
616,1177
14,1178
687,1179
222,1180
14,1181
14,1182
14,1183
14,1184
14,1185
688,1186
88,1187
14,1188
14,1189
689,1190
222,1191
14,1192
690,1193
691,1194
692,1195
271,1196
693,1197
228,1198
14,1199
14,1200
222,1201
350,1202
14,1203
14,1204
694,1205
427,1206
695,1207
604,1208
696,1209
697,1210
14,1211
14,1212
222,1213
698,1214
699,1215
700,1216
701,1217
14,1218
702,1219
334,1220
14,1221
703,1222
97,1223
88,1224
14,1225
14,1226
14,1227
14,1228
14,1229
14,1230
14,1231
14,1232
213,1233
14,1234
704,1235
705,1236
706,1237
707,1238
181,1239
708,1240
709,1241
275,1242
710,1243
14,1244
711,1245
712,1246
14,1247
14,1248
14,1249
14,1250
14,1251
112,1252
713,1253
14,1254
14,1255
242,1256
714,1257
14,1258
715,1259
716,1260
717,1261
513,1262
288,1263
14,1264
718,1265
657,1266
14,1267
719,1268
506,1269
720,1270
14,1271
14,1272
288,1273
721,1274
722,1275
14,1276
723,1277
724,1278
160,1279
334,1280
725,1281
160,1282
433,1283
726,1284
14,1285
14,1286
14,1287
14,1288
14,1289
14,1290
727,1291
728,1292
729,1293
14,1294
730,1295
14,1296
14,1297
14,1298
14,1299
14,1300
731,1301
14,1302
732,1303
14,1304
14,1305
733,1306
14,1307
14,1308
734,1309
735,1310
731,1311
417,1312
301,1313
301,1314
301,1315
301,1316
301,1317
301,1318
301,1319
301,1320
301,1321
301,1322
301,1323
736,1324
657,1325
14,1326
14,1327
311,1328
737,1329
231,1330
738,1331
14,1332
479,1333
100,1334
14,1335
739,1336
740,1337
741,1338
742,1339
743,1340
744,1341
745,1342
746,1343
747,1344
748,1345
749,1346
750,1347
751,1348
752,1349
753,1350
754,1351
14,1352
14,1353
755,1354
14,1355
14,1356
756,1357
274,1358
38,1359
757,1360
14,1361
14,1362
14,1363
758,1364
346,1365
14,1366
320,1367
14,1368
759,1369
760,1370
761,1371
762,1372
496,1373
88,1374
14,1375
14,1376
14,1377
14,1378
14,1379
14,1380
14,1381
657,1382
763,1383
764,1384
241,1385
765,1386
766,1387
767,1388
14,1389
657,1390
768,1391
745,1392
153,1393
769,1394
512,1395
770,1396
155,1397
771,1398
745,1399
772,1400
773,1401
337,1402
774,1403
571,1404
14,1405
14,1406
14,1407
14,1408
775,1409
14,1410
776,1411
112,1412
777,1413
778,1414
14,1415
98,1416
14,1417
311,1418
779,1419
780,1420
527,1421
781,1422
628,1423
782,1424
783,1425
784,1426
785,1427
786,1428
764,1429
2,1430
787,1431
151,1432
759,1433
759,1434
498,1435
788,1436
14,1437
745,1438
14,1439
119,1440
789,1441
571,1442
151,1443
6,1444
14,1445
14,1446
14,1447
790,1448
791,1449
14,1450
14,1451
792,1452
14,1453
151,1454
793,1455
418,1456
515,1457
762,1458
794,1459
344,1460
795,1461
14,1462
151,1463
14,1464
14,1465
796,1466
797,1467
798,1468
6,1469
14,1470
14,1471
14,1472
799,1473
151,1474
97,1475
350,1476
423,1477
800,1478
14,1479
14,1480
14,1481
801,1482
14,1483
14,1484
14,1485
675,1486
802,1487
242,1488
803,1489
256,1490
801,1491
804,1492
805,1493
14,1494
364,1495
806,1496
531,1497
535,1498
370,1499
69,1500
14,1501
191,1502
807,1503
15,1504
808,1505
243,1506
809,1507
810,1508
811,1509
812,1510
535,1511
813,1512
814,1513
815,1514
14,1515
535,1516
681,1517
816,1518
817,1519
353,1520
604,1521
344,1522
818,1523
14,1524
97,1525
819,1526
443,1527
6,1528
816,1529
6,1530
820,1531
821,1532
822,1533
14,1534
14,1535
14,1536
14,1537
282,1538
657,1539
823,1540
14,1541
824,1542
14,1543
344,1544
825,1545
826,1546
827,1547
364,1548
144,1549
823,1550
491,1551
828,1552
829,1553
720,1554
830,1555
14,1556
14,1557
831,1558
183,1559
823,1560
553,1561
832,1562
14,1563
675,1564
14,1565
14,1566
14,1567
833,1568
834,1569
823,1570
14,1571
14,1572
14,1573
14,1574
14,1575
77,1576
835,1577
836,1578
6,1579
816,1580
14,1581
33,1582
837,1583
838,1584
839,1585
840,1586
816,1587
344,1588
14,1589
14,1590
14,1591
14,1592
636,1593
181,1594
823,1595
841,1596
842,1597
843,1598
816,1599
823,1600
844,1601
823,1602
816,1603
845,1604
784,1605
784,1606
846,1607
629,1608
847,1609
294,1610
848,1611
849,1612
850,1613
14,1614
14,1615
14,1616
14,1617
647,1618
370,1619
14,1620
851,1621
151,1622
97,1623
14,1624
14,1625
852,1626
853,1627
443,1628
854,1629
855,1630
856,1631
114,1632
51,1633
419,1634
484,1635
857,1636
14,1637
14,1638
14,1639
14,1640
427,1641
858,1642
859,1643
860,1644
861,1645
862,1646
863,1647
864,1648
312,1649
160,1650
515,1651
411,1652
865,1653
14,1654
239,1655
866,1656
14,1657
14,1658
859,1659
867,1660
14,1661
868,1662
869,1663
484,1664
870,1665
871,1666
872,1667
14,1668
657,1669
14,1670
873,1671
874,1672
875,1673
876,1674
14,1675
669,1676
877,1677
14,1678
878,1679
879,1680
880,1681
881,1682
882,1683
883,1684
884,1685
885,1686
77,1687
77,1688
77,1689
77,1690
886,1691
887,1692
546,1693
358,1694
888,1695
889,1696
160,1697
890,1698
891,1699
892,1700
891,1701
892,1702
892,1703
112,1704
14,1705
893,1706
894,1707
895,1708
419,1709
896,1710
14,1711
897,1712
536,1713
898,1714
436,1715
899,1716
301,1717
301,1718
301,1719
301,1720
301,1721
900,1722
616,1723
901,1724
902,1725
903,1726
344,1727
639,1728
904,1729
905,1730
906,1731
547,1732
238,1733
334,1734
907,1735
908,1736
909,1737
910,1738
911,1739
912,1740
911,1741
912,1742
911,1743
913,1744
914,1745
915,1746
540,1747
102,1748
916,1749
542,1750
512,1751
917,1752
199,1753
918,1754
919,1755
920,1756
921,1757
499,1758
318,1759
922,1760
923,1761
14,1762
14,1763
923,1764
288,1765
924,1766
925,1767
926,1768
14,1769
927,1770
928,1771
929,1772
930,1773
260,1774
931,1775
42,1776
932,1777
933,1778
933,1779
934,1780
935,1781
936,1782
937,1783
745,1784
938,1785
939,1786
105,1787
940,1788
941,1789
942,1790
14,1791
943,1792
944,1793
634,1794
945,1795
946,1796
947,1797
848,1798
181,1799
153,1800
948,1801
14,1802
657,1803
949,1804
950,1805
861,1806
346,1807
105,1808
951,1809
480,1810
952,1811
14,1812
953,1813
14,1814
191,1815
954,1816
955,1817
484,1818
956,1819
957,1820
297,1821
958,1822
959,1823
960,1824
14,1825
151,1826
961,1827
457,1828
962,1829
702,1830
963,1831
14,1832
964,1833
965,1834
966,1835
318,1836
841,1837
967,1838
968,1839
828,1840
969,1841
970,1842
14,1843
940,1844
971,1845
272,1846
972,1847
973,1848
974,1849
743,1850
975,1851
670,1852
976,1853
14,1854
977,1855
978,1856
940,1857
979,1858
980,1859
14,1860
981,1861
982,1862
14,1863
272,1864
301,1865
301,1866
301,1867
301,1868
301,1869
301,1870
301,1871
301,1872
301,1873
125,1874
301,1875
301,1876
301,1877
14,1878
983,1879
984,1880
985,1881
986,1882
987,1883
988,1884
606,1885
940,1886
989,1887
990,1888
14,1889
137,1890
981,1891
14,1892
668,1893
991,1894
301,1895
301,1896
992,1897
301,1898
992,1899
301,1900
992,1901
992,1902
992,1903
993,1904
992,1905
994,1906
97,1907
869,1908
995,1909
996,1910
168,1911
997,1912
998,1913
999,1914
1000,1915
298,1916
1001,1917
1002,1918
1003,1919
1004,1920
427,1921
1005,1922
1006,1923
789,1924
1007,1925
882,1926
260,1927
1008,1928
1009,1929
1010,1930
191,1931
1011,1932
1012,1933
1013,1934
1014,1935
55,1936
1015,1937
1015,1938
14,1939
1016,1940
371,1941
668,1942
1017,1943
301,1944
300,1945
301,1946
301,1947
300,1948
300,1949
301,1950
301,1951
300,1952
1018,1953
301,1954
300,1955
300,1956
301,1957
300,1958
1019,1959
1020,1960
1021,1961
558,1962
426,1963
331,1964
1022,1965
331,1966
1023,1967
610,1968
127,1969
1024,1970
2,1971
1025,1972
1026,1973
668,1974
14,1975
14,1976
1027,1977
800,1978
1028,1979
1029,1980
1030,1981
197,1982
1031,1983
1032,1984
1033,1985
1034,1986
1035,1987
1036,1988
745,1989
389,1990
1037,1991
1038,1992
1039,1993
428,1994
1040,1995
1041,1996
1042,1997
1043,1998
647,1999
14,2000
535,2001
1044,2002
14,2003
14,2004
868,2005
1045,2006
1046,2007
1047,2008
1048,2009
1049,2010
100,2011
239,2012
1048,2013
144,2014
1050,2015
1051,2016
1052,2017
14,2018
1053,2019
1054,2020
1055,2021
1056,2022
1057,2023
535,2024
14,2025
295,2026
14,2027
1058,2028
657,2029
15,2030
1059,2031
320,2032
1060,2033
1061,2034
1062,2035
1063,2036
14,2037
14,2038
1064,2039
571,2040
1065,2041
185,2042
14,2043
1066,2044
940,2045
1067,2046
1068,2047
1069,2048
100,2049
1001,2050
441,2051
14,2052
1070,2053
1071,2054
235,2055
311,2056
14,2057
1072,2058
321,2059
1073,2060
1074,2061
1075,2062
1076,2063
1077,2064
1078,2065
861,2066
1079,2067
1080,2068
151,2069
1081,2070
1082,2071
2,2072
1083,2073
1084,2074
1085,2075
1086,2076
1087,2077
285,2078
1088,2079
1089,2080
1090,2081
1091,2082
1092,2083
604,2084
569,2085
1093,2086
1094,2087
130,2088
1095,2089
87,2090
1096,2091
274,2092
1097,2093
1097,2094
1098,2095
1099,2096
1100,2097
1101,2098
1102,2099
668,2100
1103,2101
1104,2102
14,2103
14,2104
14,2105
1105,2106
1106,2107
1107,2108
14,2109
1108,2110
1109,2111
1110,2112
137,2113
378,2114
1111,2115
135,2116
70,2117
1112,2118
1113,2119
127,2120
1114,2121
1088,2122
14,2123
14,2124
14,2125
14,2126
581,2127
581,2128
427,2129
2,2130
1115,2131
1116,2132
1117,2133
1005,2134
312,2135
1118,2136
1119,2137
1120,2138
1115,2139
1121,2140
1122,2141
14,2142
1123,2143
1124,2144
1125,2145
789,2146
1126,2147
1127,2148
1081,2149
1060,2150
1128,2151
1129,2152
1130,2153
1131,2154
1132,2155
1133,2156
1134,2157
205,2158
1135,2159
848,2160
1136,2161
1137,2162
1138,2163
820,2164
51,2165
14,2166
1139,2167
743,2168
1140,2169
1141,2170
1142,2171
112,2172
969,2173
1143,2174
515,2175
1144,2176
1145,2177
965,2178
1146,2179
1147,2180
1148,2181
1149,2182
191,2183
298,2184
441,2185
441,2186
441,2187
14,2188
14,2189
14,2190
14,2191
14,2192
487,2193
1150,2194
1151,2195
1152,2196
1153,2197
1154,2198
236,2199
1155,2200
14,2201
1156,2202
1157,2203
1158,2204
1159,2205
760,2206
1160,2207
274,2208
969,2209
1161,2210
1162,2211
14,2212
745,2213
1163,2214
942,2215
1164,2216
105,2217
14,2218
14,2219
14,2220
592,2221
1162,2222
1165,2223
14,2224
44,2225
205,2226
170,2227
1166,2228
1167,2229
1168,2230
14,2231
1169,2232
1170,2233
321,2234
1171,2235
274,2236
14,2237
1172,2238
1173,2239
1167,2240
1174,2241
14,2242
1175,2243
1176,2244
1177,2245
1138,2246
1178,2247
1179,2248
1180,2249
1181,2250
249,2251
14,2252
14,2253
419,2254
403,2255
14,2256
1182,2257
1182,2258
1183,2259
1184,2260
1185,2261
1186,2262
91,2263
14,2264
1187,2265
1188,2266
1189,2267
1190,2268
14,2269
14,2270
14,2271
14,2272
14,2273
242,2274
1191,2275
1192,2276
1193,2277
1194,2278
1195,2279
562,2280
1196,2281
1197,2282
1198,2283
14,2285
14,2284
1199,2286
1200,2287
105,2288
62,2289
346,2290
1201,2291
14,2292
14,2293
14,2294
144,2295
1202,2296
1200,2297
1203,2298
1204,2299
1205,2300
14,2301
1206,2302
713,2303
1207,2304
985,2305
1208,2306
14,2307
1200,2308
617,2309
14,2310
6,2311
14,2312
1209,2313
14,2314
1210,2315
14,2316
14,2317
14,2318
242,2319
1211,2320
1212,2321
14,2322
1213,2323
1214,2324
1215,2325
1215,2326
1215,2327
127,2328
1216,2329
350,2330
14,2331
1217,2332
1218,2333
1219,2334
14,2335
14,2336
127,2337
1093,2338
1220,2339
647,2340
1221,2341
866,2342
1222,2343
1223,2344
568,2345
1224,2346
870,2347
1225,2348
1226,2349
1227,2350
14,2351
1228,2352
1229,2353
1230,2354
97,2355
1231,2356
1232,2357
12,2358
680,2359
1233,2360
14,2361
6,2362
866,2363
1234,2364
1156,2365
14,2366
1235,2367
1236,2368
1236,2369
350,2370
1237,2371
62,2372
1222,2373
21,2374
1154,2375
1238,2376
1239,2377
1240,2378
105,2379
1123,2380
1241,2381
1198,2382
372,2383
1156,2384
1242,2385
1238,2386
350,2387
1093,2388
1243,2389
14,2390
707,2391
1244,2392
1245,2393
153,2394
1246,2395
640,2396
62,2397
1247,2398
1248,2399
14,2400
1249,2401
350,2402
36,2403
97,2404
36,2405
36,2406
36,2407
358,2408
1250,2409
1251,2410
1047,2411
1252,2412
1253,2413
1254,2414
1255,2415
661,2416
1256,2417
1257,2418
1097,2419
36,2420
36,2421
1258,2422
36,2423
36,2424
1259,2425
36,2426
36,2427
14,2428
1260,2429
14,2430
14,2431
1261,2432
1262,2433
385,2434
418,2435
350,2436
1263,2437
346,2438
1264,2439
1265,2440
1266,2441
97,2442
1267,2443
441,2444
441,2445
1268,2446
1113,2447
848,2448
14,2449
14,2450
1269,2451
21,2452
1270,2453
14,2454
87,2455
486,2456
668,2457
1271,2458
1272,2459
1273,2460
1274,2461
350,2462
36,2463
36,2464
36,2465
36,2466
36,2467
350,2468
168,2469
14,2470
1264,2471
14,2472
1275,2473
1276,2474
1277,2475
681,2476
1278,2477
1279,2478
1050,2479
1280,2480
1154,2481
350,2482
1050,2483
1281,2484
1181,2485
1093,2486
1282,2487
1283,2488
1283,2489
1284,2490
62,2491
36,2492
36,2493
1118,2494
1181,2495
416,2496
36,2497
350,2498
1285,2499
1286,2500
1287,2501
1288,2502
1289,2503
1290,2504
36,2505
416,2506
675,2507
702,2508
385,2509
14,2510
1045,2511
1291,2512
6,2513
416,2514
1292,2515
1195,2516
1293,2517
1047,2518
670,2519
14,2520
1294,2521
378,2522
416,2523
1295,2524
1296,2525
256,2526
1297,2527
1298,2528
1188,2529
1299,2530
1300,2531
1301,2532
1302,2533
1303,2534
1304,2535
35,2536
1305,2537
1306,2538
423,2539
403,2540
459,2541
14,2542
1307,2543
1308,2544
1309,2545
14,2546
231,2547
1310,2548
1311,2549
62,2550
1312,2551
14,2552
14,2553
1313,2554
1314,2555
1315,2556
1316,2557
1317,2558
1318,2559
121,2560
513,2561
1319,2562
1050,2563
418,2564
899,2565
1320,2566
604,2567
1321,2568
403,2569
1322,2570
1323,2571
1324,2572
1325,2573
14,2574
14,2575
14,2576
668,2577
153,2578
1326,2579
1327,2580
1124,2581
14,2582
1005,2583
1328,2584
249,2585
1329,2586
1330,2587
350,2588
1331,2589
1332,2590
1333,2591
1334,2592
14,2593
1335,2594
1050,2595
238,2596
512,2597
100,2598
1336,2599
1113,2600
1337,2601
1338,2602
1339,2603
1340,2604
1341,2605
405,2606
224,2607
14,2608
1342,2609
164,2610
164,2611
1343,2612
1343,2613
668,2614
1344,2615
1344,2616
1345,2617
1346,2618
14,2619
1347,2620
1347,2621
1347,2622
1347,2623
848,2624
14,2625
164,2626
1348,2627
1193,2628
1349,2629
1350,2630
1351,2631
427,2632
1193,2633
227,2634
14,2635
1352,2636
1353,2637
1353,2638
14,2639
14,2640
1354,2641
1355,2642
1356,2643
1357,2644
1358,2645
1358,2646
1359,2647
1360,2648
14,2649
1361,2650
1154,2651
1362,2652
1363,2653
1364,2654
534,2655
14,2656
1365,2657
1366,2658
1366,2659
350,2660
1367,2661
1368,2662
105,2663
112,2664
825,2665
806,2666
1369,2667
350,2668
1370,2669
1364,2670
1371,2671
1372,2672
540,2673
745,2674
127,2675
77,2676
1373,2677
1374,2678
1375,2679
475,2680
1376,2681
938,2682
1377,2683
1377,2684
275,2685
1193,2686
1378,2687
441,2688
1379,2689
1380,2690
1381,2691
1382,2692
1383,2693
1384,2694
62,2695
441,2696
1385,2697
14,2698
1386,2699
129,2700
1387,2701
1388,2702
1389,2703
1390,2704
1338,2705
1391,2706
475,2707
1392,2708
938,2709
100,2710
428,2711
1393,2712
1394,2713
1395,2714
843,2715
372,2716
1236,2717
1396,2718
1397,2719
668,2720
1398,2721
1399,2722
1400,2723
14,2724
1298,2725
321,2726
604,2727
403,2728
1401,2729
1402,2730
1403,2731
14,2732
14,2733
1404,2734
1405,2735
1239,2736
14,2737
1406,2738
1407,2739
668,2740
1005,2741
1408,2742
1409,2743
14,2744
1410,2745
1411,2746
1412,2747
757,2748
271,2749
965,2750
1413,2751
1414,2752
1415,2753
1416,2754
848,2755
14,2756
641,2757
1417,2758
1418,2759
1419,2760
14,2761
1420,2762
1421,2763
335,2764
1422,2765
1423,2766
1295,2767
1424,2768
14,2769
1425,2770
433,2771
43,2772
1426,2773
1427,2774
14,2775
1428,2776
1429,2777
14,2778
1430,2779
1431,2780
1432,2781
1081,2782
1433,2783
1339,2784
195,2785
1434,2786
1435,2787
14,2788
1436,2789
1437,2790
185,2791
321,2792
554,2793
1438,2794
1439,2795
742,2796
1440,2797
1441,2798
1442,2799
1443,2800
195,2801
1247,2802
1444,2803
1158,2804
1445,2805
14,2806
681,2807
1446,2808
1193,2809
44,2810
1363,2811
1447,2812
242,2813
14,2814
1448,2815
2,2816
858,2817
1449,2818
288,2819
1450,2820
1451,2821
899,2822
1452,2823
1453,2824
1454,2825
1455,2826
1264,2827
1456,2828
1285,2829
238,2830
1457,2831
1458,2832
854,2833
1459,2834
1460,2835
1461,2836
1462,2837
1463,2838
1464,2839
1465,2840
14,2841
14,2842
1466,2843
1467,2844
1468,2845
1469,2846
506,2847
14,2848
1181,2849
1470,2850
14,2851
1471,2852
1110,2853
675,2854
1472,2855
1473,2856
1474,2857
1475,2858
1476,2859
1477,2860
869,2861
1478,2862
1479,2863
14,2864
1480,2865
657,2866
285,2867
1481,2868
1102,2869
1482,2870
1063,2871
1063,2872
321,2873
1483,2874
1464,2875
1484,2876
1485,2877
966,2878
1486,2879
1240,2880
1487,2881
1488,2882
1381,2883
1489,2884
